fecha_corte;entidad;provincia;canton;segmento;por_vencer;no_devenga_intereses;vencida;total_saldo;archivo_origen
2026-05-31;BP INTERNACIONAL;AZUAY;CUENCA;PRODUCTIVO;184918925.45;172551.63;94290.9;185185767.98;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;CAÑAR;AZOGUES;PRODUCTIVO;903487.5;0.0;2.0;903489.5;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;CHIMBORAZO;RIOBAMBA;PRODUCTIVO;13021510.91;0.0;31905.31;13053416.22;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;COTOPAXI;LATACUNGA;PRODUCTIVO;24960491.59;118411.86;16505.41;25095408.86;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;EL ORO;MACHALA;PRODUCTIVO;123650066.02;18772.53;92775.43;123761613.98;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;ESMERALDAS;ESMERALDAS;PRODUCTIVO;1534897.17;0.0;18977.0;1553874.17;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;ESMERALDAS;QUININDE;PRODUCTIVO;303896.29;20876.5;8393.29;333166.08;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;GUAYAS;DAULE;PRODUCTIVO;11774992.25;4160.44;6571.55;11785724.24;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;GUAYAS;DURAN;PRODUCTIVO;60674514.7;5036.41;53291.38;60732842.49;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;GUAYAS;GUAYAQUIL;PRODUCTIVO;1858166184.98;3323576.23;1426479.87;1862916241.08;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;GUAYAS;SAMBORONDON;PRODUCTIVO;42798734.58;58760.91;46251.57;42903747.06;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;IMBABURA;IBARRA;PRODUCTIVO;22833939.9;0.0;31907.44;22865847.34;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;IMBABURA;OTAVALO;PRODUCTIVO;1420020.37;0.0;152765.7;1572786.07;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;LOJA;LOJA;PRODUCTIVO;4100364.2;0.0;52245.49;4152609.69;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;LOS RIOS;BABAHOYO;PRODUCTIVO;12527606.23;0.0;13908.0;12541514.23;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;LOS RIOS;QUEVEDO;PRODUCTIVO;30258065.82;0.0;5.0;30258070.82;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;LOS RIOS;VENTANAS;PRODUCTIVO;11398995.82;8942.77;912984.66;12320923.25;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;MANABI;MANTA;PRODUCTIVO;119194688.81;352880.99;343084.64;119890654.44;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;MANABI;PORTOVIEJO;PRODUCTIVO;23655415.93;49779.63;91421.43;23796616.99;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;ORELLANA;LA JOYA DE LOS SACHAS;PRODUCTIVO;4114525.24;286526.23;144634.01;4545685.48;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;ORELLANA;ORELLANA;PRODUCTIVO;7838087.15;147879.74;146243.69;8132210.58;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;PASTAZA;PASTAZA;PRODUCTIVO;2185324.5;0.0;0.0;2185324.5;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;PICHINCHA;CAYAMBE;PRODUCTIVO;4082734.61;28891.4;1385.42;4113011.43;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;PICHINCHA;QUITO;PRODUCTIVO;1010132571.3;2161748.49;2851290.61;1015145610.4;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;PICHINCHA;RUMIÑAHUI;PRODUCTIVO;11312986.52;25076.98;94641.19;11432704.69;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;SANTO DOMINGO DE LOS TSÁCHILAS;LA CONCORDIA;PRODUCTIVO;7266797.72;142665.6;174470.34;7583933.66;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;PRODUCTIVO;29558496.46;21813.97;35360.6;29615671.03;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;SUCUMBIOS;LAGO AGRIO;PRODUCTIVO;5232257.26;1054494.81;1573613.29;7860365.36;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;SUCUMBIOS;SHUSHUFINDI;PRODUCTIVO;2896535.03;0.0;0.0;2896535.03;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP INTERNACIONAL;TUNGURAHUA;AMBATO;PRODUCTIVO;83921087.29;99856.77;42491.52;84063435.58;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LITORAL;EL ORO;MACHALA;PRODUCTIVO;656473.1;11249.18;37231.76;704954.04;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LITORAL;GUAYAS;GUAYAQUIL;PRODUCTIVO;7783540.52;108169.86;53990.46;7945700.84;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LITORAL;MANABI;MANTA;PRODUCTIVO;712941.89;302591.07;16216.15;1031749.11;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LITORAL;PICHINCHA;QUITO;PRODUCTIVO;698879.69;68782.7;8019.53;775681.92;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;EL ORO;MACHALA;PRODUCTIVO;23693622.8;90869.28;110534.37;23895026.45;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;CALVAS;PRODUCTIVO;3609630.66;0.0;1.0;3609631.66;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;CATAMAYO;PRODUCTIVO;3804598.6;0.0;69600.76;3874199.36;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;LOJA;PRODUCTIVO;93816190.3;669354.53;515486.84;95001031.67;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;MACARA;PRODUCTIVO;5575261.74;7318.17;31354.38;5613934.29;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;PALTAS;PRODUCTIVO;3389413.18;208176.99;131474.99;3729065.16;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;LOJA;PUYANGO;PRODUCTIVO;3977300.9;46622.29;903.26;4024826.45;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;MORONA SANTIAGO;GUALAQUIZA;PRODUCTIVO;2861356.89;38628.08;1293.76;2901278.73;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;PICHINCHA;QUITO;PRODUCTIVO;25829210.63;778930.97;362486.54;26970628.14;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;ZAMORA CHINCHIPE;EL PANGUI;PRODUCTIVO;10727712.8;35797.86;60803.82;10824314.48;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;ZAMORA CHINCHIPE;YANTZAZA;PRODUCTIVO;13717553.65;63078.25;39639.8;13820271.7;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP LOJA;ZAMORA CHINCHIPE;ZAMORA;PRODUCTIVO;5003282.73;79599.96;3094.75;5085977.44;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;AZUAY;CAMILO PONCE ENRIQUEZ;PRODUCTIVO;3989401.77;0.0;0.0;3989401.77;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;AZUAY;CUENCA;PRODUCTIVO;13895371.95;18096.4;2415.9;13915884.25;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;ARENILLAS;PRODUCTIVO;552564.01;0.0;0.0;552564.01;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;ATAHUALPA;PRODUCTIVO;101616.62;0.0;0.0;101616.62;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;BALSAS;PRODUCTIVO;2578876.64;0.0;0.0;2578876.64;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;EL GUABO;PRODUCTIVO;9365277.91;62834.66;2563.46;9430676.03;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;HUAQUILLAS;PRODUCTIVO;2576410.54;14959.17;9030.14;2600399.85;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;MACHALA;PRODUCTIVO;174453199.41;1198487.17;70509.86;175722196.44;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;PASAJE;PRODUCTIVO;21619206.67;4400.31;6300.68;21629907.66;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;PIÑAS;PRODUCTIVO;1615729.96;0.0;0.0;1615729.96;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;PORTOVELO;PRODUCTIVO;821089.81;0.0;0.0;821089.81;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;SANTA ROSA;PRODUCTIVO;17037566.21;0.0;3.0;17037569.21;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;EL ORO;ZARUMA;PRODUCTIVO;3600526.63;0.0;1.0;3600527.63;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;GUAYAS;DAULE;PRODUCTIVO;1819204.55;156711.31;4466.89;1980382.75;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;GUAYAS;EL TRIUNFO;PRODUCTIVO;2055089.96;0.0;0.0;2055089.96;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;GUAYAS;GUAYAQUIL;PRODUCTIVO;272714840.3;3432539.92;90588.64;276237968.86;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;GUAYAS;MILAGRO;PRODUCTIVO;6260486.65;199317.58;158047.42;6617851.65;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;GUAYAS;NARANJAL;PRODUCTIVO;2998471.77;7457.65;1.0;3005930.42;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;GUAYAS;SAMBORONDON;PRODUCTIVO;5229066.01;51451.0;24563.11;5305080.12;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;LOJA;LOJA;PRODUCTIVO;1847145.44;0.0;2.0;1847147.44;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;LOS RIOS;QUEVEDO;PRODUCTIVO;11469492.45;10050.83;19254.83;11498798.11;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;MANABI;MANTA;PRODUCTIVO;5225815.48;798604.07;95562.32;6119981.87;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;PICHINCHA;QUITO;PRODUCTIVO;3754952.21;10223.84;1694.58;3766870.63;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;PRODUCTIVO;1704973.33;35954.38;3433.25;1744360.96;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP MACHALA;TUNGURAHUA;AMBATO;PRODUCTIVO;4428662.77;62903.88;1590.93;4493157.58;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;AZUAY;CUENCA;PRODUCTIVO;157365774.75;72305.07;63508.61;157501588.43;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;CAÑAR;AZOGUES;PRODUCTIVO;346236.85;0.0;0.0;346236.85;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;CAÑAR;LA TRONCAL;PRODUCTIVO;191714.56;0.0;2.0;191716.56;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;CARCHI;TULCAN;PRODUCTIVO;4862.61;0.0;1.0;4863.61;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;CHIMBORAZO;RIOBAMBA;PRODUCTIVO;19954770.28;141097.37;77691.8;20173559.45;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;COTOPAXI;LATACUNGA;PRODUCTIVO;118096.13;0.0;103601.15;221697.28;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;EL ORO;MACHALA;PRODUCTIVO;67256288.67;235862.31;102222.12;67594373.1;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;EL ORO;PASAJE;PRODUCTIVO;734818.54;45228.92;2952.74;783000.2;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;ESMERALDAS;ESMERALDAS;PRODUCTIVO;2468003.22;0.0;6.0;2468009.22;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;GALAPAGOS;SAN CRISTOBAL;PRODUCTIVO;425127.28;0.0;0.0;425127.28;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;GALAPAGOS;SANTA CRUZ;PRODUCTIVO;7319903.82;38136.95;3745.83;7361786.6;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;GUAYAS;CORONEL MARCELINO MARIDUEÑA;PRODUCTIVO;565335.02;11743.6;18328.82;595407.44;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;GUAYAS;DAULE;PRODUCTIVO;2663122.67;42851.31;204452.66;2910426.64;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;GUAYAS;DURAN;PRODUCTIVO;355727.61;7515.94;9101.24;372344.79;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;GUAYAS;GUAYAQUIL;PRODUCTIVO;1209068215.11;5244597.69;2606647.14;1216919459.94;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;GUAYAS;MILAGRO;PRODUCTIVO;27495176.74;0.4;24668.14;27519845.28;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;GUAYAS;PLAYAS;PRODUCTIVO;112701.6;0.0;3.0;112704.6;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;GUAYAS;SAMBORONDON;PRODUCTIVO;21875745.6;545400.96;438288.53;22859435.09;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;IMBABURA;IBARRA;PRODUCTIVO;44093688.28;3082328.09;221483.81;47397500.18;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;IMBABURA;OTAVALO;PRODUCTIVO;1385017.06;46787.16;3054.12;1434858.34;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;LOJA;LOJA;PRODUCTIVO;9008613.28;3922.31;776.25;9013311.84;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;LOS RIOS;BABAHOYO;PRODUCTIVO;44193511.43;112810.93;53818.32;44360140.68;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;LOS RIOS;QUEVEDO;PRODUCTIVO;2907200.57;333193.55;366222.64;3606616.76;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;MANABI;MANTA;PRODUCTIVO;149914573.99;221473.3;84827.28;150220874.57;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;MANABI;PORTOVIEJO;PRODUCTIVO;7627269.95;69528.91;13669.05;7710467.91;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;PASTAZA;PASTAZA;PRODUCTIVO;8969.91;0.0;2.0;8971.91;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;PICHINCHA;CAYAMBE;PRODUCTIVO;789090.43;0.0;17.0;789107.43;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;PICHINCHA;QUITO;PRODUCTIVO;559736037.75;1234308.58;2689562.14;563659908.47;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;PICHINCHA;RUMIÑAHUI;PRODUCTIVO;128845.64;18694.96;1552.04;149092.64;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;SANTA ELENA;LA LIBERTAD;PRODUCTIVO;11414193.24;119463.58;140099.39;11673756.21;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;PRODUCTIVO;31501974.1;110658.13;230539.6;31843171.83;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;TUNGURAHUA;AMBATO;PRODUCTIVO;72266484.77;75159.79;234214.88;72575859.44;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PACIFICO;TUNGURAHUA;BAÑOS DE AGUA SANTA;PRODUCTIVO;333161.14;0.0;3.0;333164.14;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;AZUAY;CUENCA;PRODUCTIVO;449737987.78;1228712.21;4312819.67;455279519.66;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;AZUAY;GUALACEO;PRODUCTIVO;5387040.24;117064.27;42299.23;5546403.74;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;AZUAY;PAUTE;PRODUCTIVO;199088.83;0.0;29872.23;228961.06;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;AZUAY;SANTA ISABEL;PRODUCTIVO;823706.1;15917.88;1186.63;840810.61;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;BOLIVAR;CALUMA;PRODUCTIVO;7152793.6;0.0;1.0;7152794.6;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;BOLIVAR;GUARANDA;PRODUCTIVO;4231545.67;114718.82;37795.76;4384060.25;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;BOLIVAR;SAN MIGUEL;PRODUCTIVO;454163.37;0.0;0.0;454163.37;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;CAÑAR;AZOGUES;PRODUCTIVO;5340522.61;0.0;18210.24;5358732.85;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;CAÑAR;CAÑAR;PRODUCTIVO;1978871.34;0.0;50687.47;2029558.81;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;CAÑAR;LA TRONCAL;PRODUCTIVO;6907520.9;7228.96;95523.94;7010273.8;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;CARCHI;ESPEJO;PRODUCTIVO;390022.05;0.0;5.0;390027.05;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;CARCHI;MONTUFAR;PRODUCTIVO;12067007.33;26703.86;1192.36;12094903.55;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;CARCHI;TULCAN;PRODUCTIVO;10592902.09;26072.1;633400.24;11252374.43;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;CHIMBORAZO;ALAUSI;PRODUCTIVO;68972.34;0.0;0.0;68972.34;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;CHIMBORAZO;RIOBAMBA;PRODUCTIVO;24681634.21;390378.19;931939.62;26003952.02;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;COTOPAXI;LA MANA;PRODUCTIVO;7677274.84;145239.05;6338.64;7828852.53;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;COTOPAXI;LATACUNGA;PRODUCTIVO;45119204.64;300419.9;500871.3;45920495.84;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;COTOPAXI;PUJILI;PRODUCTIVO;39926.66;0.0;0.0;39926.66;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;COTOPAXI;SALCEDO;PRODUCTIVO;8590049.27;72192.93;46416.47;8708658.67;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;EL ORO;EL GUABO;PRODUCTIVO;7435390.27;134139.82;36581.97;7606112.06;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;EL ORO;HUAQUILLAS;PRODUCTIVO;15993068.25;633306.89;391647.42;17018022.56;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;EL ORO;MACHALA;PRODUCTIVO;113688426.12;5863450.61;5662706.12;125214582.85;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;EL ORO;PASAJE;PRODUCTIVO;9930617.61;119299.55;119366.81;10169283.97;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;EL ORO;PIÑAS;PRODUCTIVO;14510582.31;109177.25;57214.58;14676974.14;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;EL ORO;SANTA ROSA;PRODUCTIVO;14826033.37;259799.62;516172.67;15602005.66;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;EL ORO;ZARUMA;PRODUCTIVO;11199845.84;0.0;22493.06;11222338.9;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;ESMERALDAS;ATACAMES;PRODUCTIVO;985083.3;110073.46;140247.22;1235403.98;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;ESMERALDAS;ESMERALDAS;PRODUCTIVO;20877259.86;212592.75;171873.54;21261726.15;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;ESMERALDAS;QUININDE;PRODUCTIVO;10009232.24;35690.07;45466.9;10090389.21;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;ESMERALDAS;SAN LORENZO;PRODUCTIVO;154565.45;155110.93;2433.69;312110.07;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;GALAPAGOS;SANTA CRUZ;PRODUCTIVO;10746176.63;7424.15;2699.16;10756299.94;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;GUAYAS;BALZAR;PRODUCTIVO;10964259.18;104708.08;891174.28;11960141.54;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
2026-05-31;BP PICHINCHA;GUAYAS;DAULE;PRODUCTIVO;55100138.66;923563.63;1308548.26;57332250.55;COLOCACIONES BANCA PRIVADA PRODUCTIVO 2026_05.xlsx
